1621243970767,      45092.3548
1621243970867,      45092.5212
1621243971067,      45094.2257
1621243971167,      45094.3080
1621243971267,      45095.7323
1621243971367,      45095.8552
1621243971467,      45096.0399
1621243971567,      45096.6898
1621243971667,      45097.6170
1621243971867,      45098.4311
1621243971967,      45098.9898
1621243972067,      45099.9389
1621243972167,      45101.9079
1621243972367,      45101.4541
1621243972467,      45100.7109
1621243972567,      45100.4018
1621243972667,      45100.1741
1621243972767,      45099.7063
1621243972867,      45099.7063
1621243972967,      45099.6665
1621243973167,      45099.6615
1621243973267,      45099.4745
1621243973367,      45099.0352
1621243973467,      45099.2653
1621243973567,      45099.2708
1621243973667,      45099.3011
1621243973767,      45099.2962
1621243973867,      45099.3600
1621243973967,      45099.5258
1621243974067,      45099.6623
1621243974267,      45100.1237
1621243974367,      45098.8698
1621243974467,      45096.7925
1621243974567,      45096.2697
1621243974667,      45093.2154
1621243974767,      45093.3256
1621243974967,      45093.1975
1621243975067,      45092.6118
1621243975167,      45092.5972
1621243975267,      45093.1359
1621243975367,      45093.1510
1621243975467,      45093.2408
1621243975667,      45094.5652
1621243975767,      45093.9557
1621243975867,      45094.2376
1621243975967,      45094.6930
1621243976067,      45093.5168
1621243976167,      45093.3602
1621243976267,      45093.3242
1621243976367,      45092.0852
1621243976467,      45092.0479
1621243976567,      45092.0350
1621243976767,      45091.7213
1621243976867,      45091.7198
1621243976967,      45091.6924
1621243977067,      45091.9011
1621243977167,      45091.9015
1621243977267,      45091.9252
1621243977367,      45091.9289
1621243977467,      45091.9302
1621243977667,      45091.9318
1621243977767,      45091.9318
1621243977867,      45091.9546
1621243978067,      45092.0465
1621243978167,      45092.0474
1621243978267,      45092.0560
1621243978367,      45092.0789
1621243978567,      45092.1296
1621243978667,      45093.0645
1621243978767,      45093.0647
1621243978967,      45093.0662
1621243979067,      45093.0673
1621243979167,      45093.0687
1621243979267,      45093.0685
1621243979367,      45093.0677
1621243979467,      45092.9505
1621243979567,      45092.5464
1621243979767,      45090.2770
1621243979867,      45089.2244
1621243979967,      45088.8076
1621243980267,      45088.4294
1621243980367,      45087.1100
1621243980467,      45085.3620
1621243980567,      45080.3798
1621243980667,      45078.5618
1621243980767,      45077.8060
1621243980967,      45077.7619
1621243981067,      45077.6711
1621243981167,      45077.1028
1621243981267,      45072.8389
1621243981367,      45069.7561
1621243981467,      45067.0592
1621243981567,      45067.6222
1621243981767,      45067.6525
1621243981867,      45067.7704
1621243981967,      45067.7751
1621243982067,      45067.7831
1621243982167,      45067.7165
1621243982267,      45067.7140
1621243982367,      45067.6583
1621243982467,      45067.4609
1621243982667,      45067.3483
1621243982767,      45067.3331
1621243982867,      45067.0750
1621243982967,      45066.8521
1621243983167,      45065.3213
1621243983267,      45063.2207
1621243983367,      45063.1564
1621243983467,      45062.2875
1621243983567,      45061.5973
1621243983667,      45060.9807
1621243983867,      45060.3671
1621243983967,      45056.3883
1621243984067,      45055.1285
1621243984167,      45054.9009
1621243984267,      45054.8817
1621243984467,      45054.0673
1621243984567,      45053.0656
1621243984667,      45051.7272
1621243984767,      45049.0040
1621243984867,      45047.2694
1621243985067,      45047.2062
1621243985167,      45047.1518
1621243985267,      45048.5575
1621243985367,      45048.5224
1621243985467,      45048.1513
1621243985567,      45048.0662
1621243985667,      45047.4167
1621243985767,      45047.7682
1621243985967,      45047.8354
1621243986067,      45047.8213
1621243986167,      45045.4762
1621243986267,      45049.6652
1621243986367,      45049.7060
1621243986467,      45049.9144
1621243986567,      45049.8290
1621243986767,      45049.8290
1621243986867,      45049.8232
1621243986967,      45049.9880
1621243987067,      45050.0664
1621243987167,      45049.6113
1621243987267,      45050.9245
1621243987367,      45050.9397
1621243987467,      45050.9881
1621243987567,      45051.0005
1621243987767,      45051.0709
1621243987867,      45052.0591
1621243987967,      45054.9876
1621243988167,      45056.0366
1621243988267,      45056.1861
1621243988367,      45058.5692
1621243988567,      45061.2827
1621243988767,      45061.3473
1621243988867,      45062.7614
1621243988967,      45063.2464
1621243989067,      45063.8065
1621243989167,      45063.8241
1621243989267,      45066.1733
1621243989467,      45066.7061
1621243989567,      45067.5445
1621243989667,      45068.7539
1621243989767,      45070.5589
1621243989867,      45070.9638
1621243989967,      45070.8836
1621243990067,      45070.8695
1621243990167,      45070.8746
1621243990267,      45070.9318
1621243990467,      45072.2405
1621243990567,      45073.5695
1621243990667,      45074.6849
1621243990767,      45076.1595
1621243990867,      45076.9727
1621243990967,      45077.5295
1621243991167,      45077.7880
1621243991267,      45077.9258
1621243991367,      45079.0334
1621243991467,      45078.9808
1621243991567,      45078.9252
1621243991667,      45078.0684
1621243991767,      45078.6226
1621243991867,      45078.4181
1621243991967,      45079.9195
1621243992067,      45079.3826
1621243992267,      45079.3717
1621243992367,      45079.2305
1621243992467,      45079.2258
1621243992567,      45078.8834
1621243992667,      45078.8067
1621243992767,      45078.8084
1621243992867,      45078.8102
1621243992967,      45078.8567
1621243993167,      45078.8745
1621243993267,      45078.9985
1621243993367,      45079.3128
1621243993467,      45083.5330
1621243993567,      45083.5837
1621243993667,      45086.8708
1621243993867,      45088.2386
1621243993967,      45089.6156
1621243994067,      45089.8468
1621243994167,      45090.7449
1621243994267,      45093.7195
1621243994367,      45094.7110
1621243994467,      45094.7175
1621243994567,      45094.6542
1621243994767,      45094.6509
1621243994867,      45094.6164
1621243994967,      45094.6686
1621243995067,      45094.6587
1621243995167,      45094.6866
1621243995267,      45094.6866
1621243995367,      45098.3851
1621243995467,      45098.4161
1621243995567,      45098.4215
1621243995767,      45098.3411
1621243995867,      45098.1205
1621243995967,      45098.0954
1621243996067,      45098.0621
1621243996167,      45097.5799
1621243996267,      45097.5075
1621243996367,      45097.4079
1621243996467,      45097.4079
1621243996567,      45096.7388
1621243996667,      45094.9913
1621243996767,      45094.9902
1621243996867,      45094.9893
1621243996967,      45094.9880
1621243997067,      45094.9873
1621243997267,      45094.9865
1621243997367,      45094.5801
1621243997467,      45094.5511
1621243997567,      45094.5495
1621243997667,      45094.4863
1621243997767,      45094.4708
1621243997867,      45094.6867
1621243997967,      45094.9368
1621243998167,      45094.8272
1621243998267,      45094.9575
1621243998367,      45094.9577
1621243998467,      45095.0140
1621243998567,      45095.3663
1621243998667,      45095.5343
1621243998767,      45095.5146
1621243998867,      45095.5150
1621243999567,      45095.5115
1621243999667,      45095.5116
1621243999767,      45095.5136
1621243999967,      45095.9211
1621244000067,      45095.9253
1621244000167,      45095.9246
1621244000267,      45095.9825
1621244000367,      45095.9830
1621244000467,      45095.9848
1621244000567,      45095.9856
1621244000667,      45095.9992
1621244000767,      45096.0122
1621244000867,      45096.0135
1621244000967,      45096.4201
1621244001167,      45096.4338
1621244001267,      45096.4337
1621244001367,      45096.4337
1621244001467,      45096.4472
1621244001567,      45096.4450
1621244001667,      45096.5309
1621244001867,      45096.5323
1621244001967,      45096.6592
1621244002067,      45096.6592
1621244002167,      45096.6539
1621244002267,      45096.6539
1621244002367,      45096.6537
1621244002467,      45096.6536
1621244002667,      45096.6502
1621244002767,      45096.6502
1621244002867,      45096.6502
1621244003067,      45096.6513
1621244003167,      45096.6517
1621244003267,      45096.6519
1621244003367,      45096.6541
1621244003467,      45096.6534
1621244003667,      45096.6539
1621244003767,      45096.6519
1621244003867,      45096.7046
1621244003967,      45096.7040
1621244004067,      45096.8940
1621244004167,      45096.9759
1621244004367,      45096.9758
1621244004467,      45097.2406
1621244004567,      45097.2449
1621244004767,      45097.2449
1621244004967,      45097.2448
1621244005267,      45097.2448
1621244005367,      45097.2446
1621244005567,      45097.2447
1621244005667,      45097.2445
1621244005767,      45096.8564
1621244005867,      45095.4780
1621244005967,      45095.3465
1621244006067,      45095.3436
1621244006167,      45095.2988
1621244006267,      45094.5421
1621244006367,      45094.5344
1621244006467,      45094.5344
1621244006567,      45094.4007
1621244006667,      45089.2401
1621244006767,      45082.6662
1621244006867,      45082.6655
1621244006967,      45082.6376
1621244007167,      45080.7937
1621244007267,      45080.0736
1621244007367,      45078.2306
1621244007467,      45074.2680
1621244007567,      45074.2768
1621244007667,      45074.2488
1621244007767,      45075.1838
1621244007967,      45075.2027
1621244008067,      45075.2043
1621244008167,      45075.4333
1621244008267,      45075.4287
1621244008367,      45075.4416
1621244008467,      45075.4416
1621244008667,      45075.5252
1621244008767,      45075.4943
1621244008867,      45075.4541
1621244008967,      45075.4386
1621244009067,      45075.4367
1621244009167,      45075.4367
1621244009267,      45075.4420
1621244009467,      45075.4393
1621244009567,      45075.4395
1621244009667,      45075.7459
1621244009867,      45075.7851
1621244009967,      45075.7622
1621244010067,      45075.7409
1621244010167,      45075.7544
1621244010267,      45075.7543
1621244010467,      45075.7545
1621244010567,      45075.5420
1621244010667,      45075.5406
1621244010767,      45075.5068
1621244010867,      45075.5060
1621244011067,      45075.4826
1621244011167,      45075.4798
1621244011467,      45075.4798
1621244011567,      45075.4848
1621244011667,      45075.4816
1621244011867,      45075.4840
1621244011967,      45075.4800
1621244012067,      45075.4603
1621244012167,      45075.3086
1621244012267,      45075.3086
1621244012367,      45075.1932
1621244012467,      45070.1923
1621244012567,      45070.1923
1621244012667,      45065.1013
1621244012767,      45064.9885
1621244012867,      45064.5657
1621244012967,      45063.4684
1621244013067,      45063.2881
1621244013267,      45062.7195
1621244013367,      45062.7166
1621244013467,      45054.1752
1621244013567,      45054.3221
1621244013767,      45053.5198
1621244013867,      45053.5524
1621244013967,      45054.1329
1621244014067,      45054.2589
1621244014167,      45054.4722
1621244014267,      45054.4725
1621244014367,      45059.4629
1621244014567,      45059.4025
1621244014667,      45062.5163
1621244014867,      45062.2479
1621244014967,      45062.0836
1621244015067,      45062.2544
1621244015167,      45062.2534
1621244015367,      45062.2513
1621244015467,      45062.3085
1621244015567,      45062.6366
1621244015667,      45062.5336
1621244015767,      45062.5335
1621244015867,      45062.5129
1621244016067,      45062.4751
1621244016167,      45062.4795
1621244016267,      45062.4799
1621244016367,      45062.4785
1621244016467,      45062.4783
1621244016567,      45062.4785
1621244016667,      45062.4793
1621244016767,      45062.4792
1621244016867,      45062.4791
1621244017067,      45062.4791
1621244017167,      45062.4790
1621244017267,      45062.4798
1621244017367,      45062.4769
1621244017467,      45062.4769
1621244017567,      45062.4757
1621244017667,      45062.4721
1621244017767,      45062.1865
1621244017867,      45061.0686
1621244018067,      45060.7864
1621244018167,      45060.7891
1621244018267,      45060.7809
1621244018367,      45060.7772
1621244018467,      45060.7871
1621244018567,      45060.9284
1621244018767,      45060.9404
1621244018867,      45060.9436
1621244018967,      45061.0368
1621244019067,      45061.0341
1621244019167,      45061.0466
1621244019267,      45061.0805
1621244019367,      45061.1917
1621244019467,      45061.9341
1621244019567,      45061.9344
1621244019667,      45061.9342
1621244019867,      45061.9348
1621244019967,      45061.9340
1621244020067,      45061.9341
1621244020167,      45061.9346
1621244020267,      45061.9346
1621244020367,      45061.9340
1621244020567,      45061.9339
1621244020667,      45061.9332
1621244020767,      45061.9333
1621244020867,      45061.9337
1621244020967,      45061.9322
1621244021067,      45061.9340
1621244021267,      45061.9340
1621244021367,      45061.9375
1621244021467,      45061.9373
1621244021567,      45062.2374
1621244021667,      45062.4277
1621244021767,      45062.4293
1621244021967,      45062.3077
1621244022067,      45062.2905
1621244022167,      45061.4405
1621244022267,      45060.7796
1621244022367,      45060.6036
1621244022467,      45059.9518
1621244022567,      45059.8549
1621244022667,      45060.4437
1621244022767,      45060.5045
1621244022967,      45060.4804
1621244023067,      45060.5376
1621244023167,      45060.8056
1621244023267,      45061.2469
1621244023367,      45061.2673
1621244023467,      45061.2689
1621244023567,      45061.2689
1621244023667,      45060.1061
1621244023767,      45059.0429
1621244023867,      45059.5523
1621244023967,      45059.0585
1621244024067,      45058.6765
1621244024267,      45058.6423
1621244024367,      45058.6055
1621244024467,      45058.5978
1621244024567,      45058.5956
1621244024767,      45058.2726
1621244024867,      45058.2802
1621244024967,      45058.2656
1621244025067,      45058.2681
1621244025167,      45058.2667
1621244025267,      45058.2667
1621244025367,      45058.2654
1621244025567,      45058.0864
1621244025667,      45058.0783
1621244025767,      45058.0519
1621244025867,      45058.0206
1621244025967,      45058.0001
1621244026067,      45057.9993
1621244026167,      45057.9993
1621244026267,      45057.9992
1621244026367,      45056.0224
1621244026467,      45055.2616
1621244026667,      45055.2617
1621244026767,      45055.2616
1621244026967,      45055.2618
1621244027167,      45055.2616
1621244027267,      45055.2610
1621244027367,      45055.2609
1621244027467,      45055.2609
1621244027567,      45055.2595
1621244027667,      45055.2595
1621244027867,      45055.2583
1621244027967,      45055.2607
1621244028067,      45055.2603
1621244028167,      45055.2594
1621244028267,      45055.2593
1621244028367,      45055.2543
1621244028467,      45055.2522
1621244028667,      45055.2562
1621244028767,      45055.2561
1621244028867,      45055.2561
1621244028967,      45055.2534
1621244029067,      45055.2536
1621244029167,      45055.2536
1621244029267,      45055.2541
1621244029367,      45055.2501
1621244029567,      45055.2451
1621244029667,      45055.2454
1621244029767,      45055.2470
1621244029967,      45055.2472
1621244030067,      45055.2471
1621244030267,      45055.2470
1621244030367,      45055.2467
1621244030467,      45055.2461
1621244030567,      45055.2460
1621244030667,      45055.1210
1621244030767,      45055.0027
1621244030867,      45054.9138
1621244030967,      45054.9104
1621244031067,      45054.9057
1621244031267,      45054.8815
1621244031367,      45054.8149
1621244031467,      45054.7879
1621244031567,      45052.2038
1621244031667,      45053.3842
1621244031767,      45053.4900
1621244031867,      45052.9831
1621244032067,      45052.9708
1621244032167,      45052.9455
1621244032267,      45052.9453
1621244032367,      45052.9218
1621244032467,      45052.9220
1621244032567,      45052.4675
1621244032667,      45052.4605
1621244032767,      45052.5248
1621244032967,      45052.5430
1621244033067,      45052.5436
1621244033167,      45052.5437
1621244033267,      45052.5966
1621244033367,      45052.5649
1621244033567,      45052.5649
1621244033667,      45052.5650
1621244033767,      45052.5650
1621244033867,      45052.5650
1621244034067,      45052.5652
1621244034167,      45052.5653
1621244034267,      45052.5654
1621244034467,      45052.5730
1621244034667,      45052.5741
1621244034767,      45052.5779
1621244034867,      45052.5800
1621244034967,      45052.5800
1621244035067,      45052.5800
1621244035167,      45052.5762
1621244035267,      45052.5760
1621244035467,      45052.5750
1621244035567,      45052.5785
1621244035667,      45052.5785
1621244035767,      45052.5787
1621244035867,      45052.7090
1621244035967,      45052.7105
1621244036267,      45052.7133
1621244036367,      45052.7668
1621244036467,      45054.9783
1621244036667,      45055.6363
1621244036767,      45055.6791
1621244036867,      45055.6791
1621244036967,      45055.6782
1621244037067,      45055.6782
1621244037167,      45055.6781
1621244037267,      45055.6780
1621244037367,      45055.6778
1621244037467,      45055.6761
1621244037567,      45055.6746
1621244037667,      45055.6761
1621244037867,      45055.6767
1621244037967,      45055.6767
1621244038167,      45055.6787
1621244038267,      45055.6792
1621244038367,      45055.6800
1621244038667,      45055.6788
1621244038767,      45055.6757
1621244038867,      45055.6699
1621244038967,      45055.6669
1621244039067,      45055.6652
1621244039167,      45055.6652
1621244039467,      45055.6650
1621244039867,      45055.6252
1621244039967,      45053.4801
1621244040167,      45053.4811
1621244040367,      45053.4838
1621244040567,      45053.4849
1621244040767,      45053.4850
1621244040967,      45053.4849
1621244041067,      45053.4849
1621244041167,      45053.4850
1621244041267,      45053.4847
1621244041367,      45053.4945
1621244041467,      45053.4914
1621244041667,      45053.4973
1621244041767,      45053.4959
1621244041867,      45053.9060
1621244041967,      45053.9044
1621244042067,      45053.9061
1621244042167,      45053.8742
1621244042267,      45054.0933
1621244042367,      45054.5887
1621244042567,      45054.5881
1621244042667,      45054.3459
1621244042767,      45053.4595
1621244042867,      45054.0991
1621244042967,      45055.3964
1621244043067,      45055.8861
1621244043167,      45055.7867
1621244043367,      45055.7828
1621244043467,      45055.8417
1621244043567,      45055.8668
1621244043667,      45056.9655
1621244043767,      45056.9633
1621244043867,      45053.9107
1621244043967,      45053.9543
1621244044067,      45054.5287
1621244044167,      45054.6006
1621244044367,      45054.5944
1621244044467,      45054.7745
1621244044567,      45054.7746
1621244044667,      45054.7746
1621244044767,      45054.7746
1621244044867,      45054.7746
1621244044967,      45054.7750
1621244045067,      45054.7765
1621244045167,      45053.8305
1621244045367,      45053.8322
1621244045467,      45053.8323
1621244045567,      45053.8332
1621244045667,      45053.8295
1621244045767,      45053.8303
1621244045867,      45053.8297
1621244045967,      45053.8300
1621244046067,      45053.1817
1621244046267,      45053.1770
1621244046367,      45053.0713
1621244046467,      45052.9419
1621244046567,      45052.6532
1621244046667,      45052.4372
1621244046767,      45052.3588
1621244046867,      45051.7610
1621244046967,      45051.5375
1621244047067,      45049.7270
1621244047267,      45049.7171
1621244047367,      45049.6979
1621244047467,      45049.6927
1621244047567,      45049.4561
1621244047667,      45049.4548
1621244047767,      45049.3798
1621244047867,      45049.3788
1621244048067,      45049.3756
1621244048167,      45049.3755
1621244048267,      45049.3755
1621244048467,      45049.3754
1621244048567,      45049.3755
1621244048667,      45049.3800
1621244048767,      45049.3800
1621244048967,      45049.3850
1621244049467,      45049.3850
1621244049567,      45049.3849
1621244049667,      45049.3849
1621244049767,      45049.3829
1621244049867,      45049.3827
1621244049967,      45049.3756
1621244050267,      45049.3755
1621244050367,      45049.3754
1621244050467,      45049.3749
1621244050567,      45049.3709
1621244050667,      45049.3704
1621244050767,      45049.3685
1621244050867,      45049.3519
1621244050967,      45049.3518
1621244051067,      45049.3518
1621244051167,      45049.3440
1621244051267,      45049.3322
1621244051367,      45049.3188
1621244051467,      45049.3052
1621244051667,      45049.2150
1621244051767,      45048.8017
1621244051867,      45048.8007
1621244051967,      45048.8358
1621244052067,      45048.8172
1621244052167,      45048.8288
1621244052367,      45048.8442
1621244052467,      45048.8661
1621244052567,      45049.3201
1621244052667,      45049.3099
1621244052767,      45049.2729
1621244052867,      45049.2700
1621244052967,      45049.2685
1621244053267,      45049.2676
1621244053367,      45049.2676
1621244053467,      45049.2676
1621244053567,      45049.2676
1621244053667,      45049.2677
1621244053867,      45049.2689
1621244053967,      45049.2656
1621244054067,      45049.2655
1621244054167,      45049.2660
1621244054267,      45049.1337
1621244054367,      45049.1353
1621244054467,      45049.0687
1621244054667,      45049.0599
1621244054767,      45048.0620
1621244054967,      45048.0621
1621244055067,      45048.0632
1621244055167,      45048.0633
1621244055267,      45047.4786
1621244055367,      45047.1854
1621244055467,      45047.1513
1621244055567,      45046.9404
1621244055667,      45046.9155
1621244055767,      45046.9398
1621244055967,      45046.5239
1621244056067,      45046.5226
1621244056167,      45046.5614
1621244056267,      45046.7414
1621244056367,      45046.7545
1621244056467,      45047.2832
1621244056567,      45048.1162
1621244056667,      45048.1227
1621244056767,      45048.1232
1621244056967,      45048.1242
1621244057067,      45048.1390
1621244057167,      45048.2489
1621244057267,      45048.2489
1621244057367,      45050.4798
1621244057467,      45051.2342
1621244057667,      45051.3278
1621244057767,      45052.7387
1621244057967,      45052.9497
1621244058167,      45056.0657
1621244058267,      45057.6144
1621244058367,      45058.3952
1621244058467,      45058.4157
1621244058667,      45059.0491
1621244058767,      45059.4375
1621244058867,      45060.3185
1621244058967,      45064.1993
1621244059067,      45064.2365
1621244059167,      45064.8733
1621244059267,      45064.8781
1621244059467,      45064.8967
1621244059567,      45064.8586
1621244059667,      45064.5612
1621244059767,      45064.2217
1621244059867,      45064.1432
1621244059967,      45063.9383
1621244060167,      45063.6871
1621244060267,      45063.6649
1621244060367,      45063.2847
1621244060467,      45062.9187
1621244060567,      45062.7510
1621244060667,      45062.7503
1621244060767,      45062.7501
1621244060867,      45062.7448
1621244060967,      45062.6804
1621244061167,      45062.6731
1621244061267,      45062.6723
1621244061367,      45062.6738
1621244061467,      45062.6738
1621244061567,      45062.6746
1621244061667,      45062.6742
1621244061767,      45062.6718
1621244061867,      45062.6698
1621244062067,      45062.6698
1621244062167,      45062.6696
1621244062267,      45062.6675
1621244062367,      45062.6583
1621244062467,      45062.5819
1621244062567,      45062.4912
1621244062667,      45062.4483
1621244062767,      45062.4358
1621244062867,      45062.4041
1621244062967,      45060.9905
1621244063167,      45060.7619
1621244063267,      45060.7323
1621244063367,      45057.2138
1621244063467,      45055.5891
1621244063567,      45055.5717
1621244063667,      45055.5750
1621244063767,      45055.5750
1621244063867,      45055.5749
1621244064067,      45055.5731
1621244064167,      45054.7959
1621244064267,      45054.7926
1621244064367,      45054.7930
1621244064567,      45054.7656
1621244064767,      45054.7633
1621244064867,      45054.6279
1621244064967,      45054.6428
1621244065067,      45055.2226
1621244065167,      45055.2106
1621244065267,      45053.8123
1621244065367,      45053.7552
1621244065467,      45053.6683
1621244065667,      45053.6493
1621244065767,      45052.9939
1621244065867,      45052.7480
1621244066067,      45050.3379
1621244066167,      45049.3785
1621244066267,      45049.3786
1621244066367,      45049.3754
1621244066467,      45049.3753
1621244066667,      45049.3770
1621244066767,      45049.3401
1621244066867,      45048.4435
1621244066967,      45048.2591
1621244067067,      45048.2341
1621244067167,      45047.4909
1621244067367,      45047.3154
1621244067467,      45047.1768
1621244067567,      45046.9010
1621244067667,      45046.3830
1621244067767,      45046.3472
1621244067867,      45046.3393
1621244067967,      45045.2133
1621244068067,      45045.2133
1621244068267,      45038.9020
1621244068567,      45035.5952
1621244068667,      45035.2858
1621244068767,      45035.0301
1621244068967,      45031.6920
1621244069067,      45028.8016
1621244069167,      45027.3789
1621244069267,      45027.7119
1621244069367,      45027.7233
1621244069467,      45027.7623
1621244069567,      45027.8478
1621244069767,      45028.3061
1621244069867,      45035.5322
1621244069967,      45036.3500
1621244070067,      45036.8410
1621244070167,      45036.3732
1621244070267,      45036.3606
1621244070367,      45035.8836
1621244070467,      45035.9520
1621244070567,      45035.4860
1621244070667,      45035.4940
1621244070867,      45035.5018
1621244070967,      45035.6544
1621244071067,      45035.6504
1621244071167,      45035.5882
1621244071267,      45035.6587
1621244071367,      45035.6057
1621244071467,      45035.6136
1621244071667,      45035.4776
1621244071767,      45035.4424
1621244071867,      45035.4133
1621244071967,      45034.9667
1621244072167,      45034.9700
1621244072267,      45034.9700
1621244072367,      45034.9700
1621244072467,      45034.9697
1621244072567,      45034.9697
1621244072767,      45034.9663
1621244072867,      45034.9658
1621244072967,      45034.9656
1621244073067,      45034.9655
1621244073167,      45034.9656
1621244073267,      45034.9651
1621244073367,      45034.9643
1621244073467,      45034.9662
1621244073667,      45034.9666
1621244073767,      45034.9666
1621244073867,      45034.9676
1621244073967,      45035.0602
1621244074067,      45035.0632
1621244074167,      45035.1716
1621244074367,      45035.2295
1621244074467,      45035.2588
1621244074567,      45035.2632
1621244074667,      45035.2594
1621244074767,      45035.7872
1621244074867,      45035.7885
1621244074967,      45035.7674
1621244075067,      45035.5026
1621244075267,      45034.9665
1621244075367,      45034.9669
1621244075567,      45034.9669
1621244075667,      45034.9700
1621244075767,      45034.9699
1621244075867,      45034.9700
1621244075967,      45034.9685
1621244076067,      45034.9714
1621244076167,      45034.9700
1621244076267,      45034.9699
1621244076367,      45034.9701
1621244076467,      45034.9667
1621244076667,      45034.9211
1621244076767,      45034.9195
1621244076867,      45034.9195
1621244076967,      45034.9229
1621244077067,      45034.8339
1621244077167,      45034.8435
1621244077267,      45034.8480
1621244077367,      45034.9508
1621244077467,      45034.9553
1621244077567,      45034.9560
1621244077767,      45034.9575
1621244077967,      45035.7647
1621244078067,      45037.3463
1621244078167,      45037.3338
1621244078267,      45036.6334
1621244078367,      45036.5086
1621244078667,      45036.2039
1621244078767,      45036.1440
1621244078867,      45038.8719
1621244079167,      45038.8730
1621244079267,      45038.8779
1621244079567,      45039.6219
1621244079667,      45045.1381
1621244079767,      45045.2563
1621244079867,      45045.3309
1621244080067,      45048.3292
1621244080167,      45048.3457
1621244080267,      45048.3477
1621244080367,      45048.3524
1621244080467,      45056.1431
1621244080567,      45056.7702
1621244080667,      45057.9166
1621244080867,      45059.5776
1621244080967,      45060.4464
1621244081067,      45061.5462
1621244081267,      45061.7547
1621244081367,      45062.0106
1621244081467,      45062.0268
1621244081667,      45062.0565
1621244081767,      45062.0567
1621244081867,      45062.1430
1621244081967,      45062.1713
1621244082067,      45064.5510
1621244082167,      45065.7160
1621244082267,      45065.9070
1621244082467,      45065.9337
1621244082567,      45066.1518
1621244082667,      45066.3485
1621244082767,      45067.6897
1621244082867,      45067.6827
1621244082967,      45067.3138
1621244083067,      45068.8893
1621244083167,      45069.1809
1621244083267,      45069.1726
1621244083467,      45068.3814
1621244083567,      45068.3500
1621244083667,      45067.2127
1621244083767,      45068.3762
1621244083867,      45069.1712
1621244083967,      45069.3933
1621244084067,      45069.5208
1621244084167,      45070.3953
1621244084267,      45079.3855
1621244084467,      45079.6551
1621244084567,      45079.4814
1621244084667,      45079.6013
1621244084767,      45079.8826
1621244084867,      45079.8999
1621244084967,      45079.9036
1621244085067,      45079.8946
1621244085167,      45079.8595
1621244085267,      45079.8217
1621244085367,      45080.7997
1621244085567,      45080.8823
1621244085667,      45080.0142
1621244085767,      45079.5419
1621244085867,      45077.3605
1621244085967,      45076.8818
1621244086067,      45076.7113
1621244086167,      45076.5253
1621244086267,      45076.4680
1621244086367,      45076.4220
1621244086467,      45076.3901
1621244086567,      45076.6669
1621244086667,      45076.6965
1621244086767,      45076.9235
1621244086967,      45077.3708
1621244087067,      45077.5651
1621244087167,      45077.9516
1621244087267,      45078.5918
1621244087367,      45078.6496
1621244087467,      45078.7184
1621244087567,      45078.5110
1621244087667,      45078.4141
1621244087767,      45078.4282
1621244087967,      45078.4668
