# [4, 8, 16, 32, 64, 128, 256, 512, 1024, 2048]
1466575200,      0.99373041,      1.04068728,             nan,             nan,             nan
1466582400,      0.99684669,      0.99324324,             nan,             nan,             nan
1466589600,      0.96202410,      0.91952381,             nan,             nan,             nan
1466596800,      0.96052632,      1.01106105,             nan,             nan,             nan
1466604000,      1.00684932,      1.02008470,             nan,             nan,             nan
1466611200,      1.00528938,      0.99705975,             nan,             nan,             nan
1466618400,      0.97274593,      0.98561080,             nan,             nan,             nan
1466625600,      0.96521739,      0.97168906,             nan,             nan,             nan
1466632800,      0.99751347,      0.97655222,             nan,             nan,             nan
1466640000,      0.98262350,      1.00000000,             nan,             nan,             nan
1466647200,      1.02684195,      1.00000000,             nan,             nan,             nan
1466654400,      0.95595764,      0.98538462,             nan,             nan,             nan
1466661600,      1.00753467,      0.99921936,             nan,             nan,             nan
1466668800,      0.99127343,      0.99609375,             nan,             nan,             nan
1466676000,      1.05000994,      1.01232980,             nan,             nan,             nan
1466683200,      0.93493328,      0.99169417,             nan,             nan,             nan
1466690400,      0.98937541,      0.98438281,             nan,             nan,             nan
1466697600,      1.04247104,      1.00000000,             nan,             nan,             nan
1466704800,      1.02608846,      1.05811139,             nan,             nan,             nan
1466712000,      0.98819399,      0.99757662,             nan,             nan,             nan
1466719200,      1.04246911,      1.02051128,             nan,             nan,             nan
1466726400,      0.98668535,      1.01084522,             nan,             nan,             nan
1466733600,      0.99502841,      0.97693073,             nan,             nan,             nan
1466740800,      1.00999286,      1.00190326,             nan,             nan,             nan
1466748000,      1.02897527,      1.04473169,             nan,             nan,             nan
1466755200,      0.99587912,      0.99054136,             nan,             nan,             nan
1466762400,      0.97632413,      1.00021587,             nan,             nan,             nan
1466769600,      0.99373442,      0.99712230,             nan,             nan,             nan
1466776800,      1.00227467,      0.98528139,             nan,             nan,             nan
1466784000,      1.00104392,      1.00781667,             nan,             nan,             nan
1466791200,      1.01525221,      1.01016989,             nan,             nan,             nan
1466798400,      0.99789951,      1.00699792,             nan,             nan,             nan
1466805600,      1.00000699,      1.00200000,             nan,             nan,             nan
1466812800,      1.01393357,      1.00185082,             nan,             nan,             nan
1466820000,      1.02350122,      1.01750657,             nan,             nan,             nan
1466827200,      0.98382739,      1.00050356,             nan,             nan,             nan
1466834400,      0.98861984,      0.98789244,             nan,             nan,             nan
1466841600,      0.99416796,      1.00184127,             nan,             nan,             nan
1466848800,      0.99998819,      1.00336054,             nan,             nan,             nan
1466856000,      1.00351929,      1.00000000,             nan,             nan,             nan
1466863200,      1.01388889,      1.00087381,             nan,             nan,             nan
1466870400,      1.00342466,      0.98452885,             nan,             nan,             nan
1466877600,      0.97467541,      1.00071464,             nan,             nan,             nan
1466884800,      0.99762205,      1.00299711,             nan,             nan,             nan
1466892000,      1.01087817,      1.00341626,             nan,             nan,             nan
1466899200,      1.00277083,      1.00557025,             nan,             nan,             nan
1466906400,      0.99689638,      1.00000000,             nan,             nan,             nan
1466913600,      0.98922660,      0.98811299,             nan,             nan,             nan
1466920800,      0.99478438,      0.99928622,             nan,             nan,             nan
1466928000,      1.00100740,      1.00214286,             nan,             nan,             nan
1466935200,      0.99583921,      0.99786172,             nan,             nan,             nan
1466942400,      1.00729268,      0.97857143,             nan,             nan,             nan
1466949600,      0.98285466,      1.00490074,             nan,             nan,             nan
1466956800,      1.00142309,      0.99221770,             nan,             nan,             nan
1466964000,      0.99428571,      0.99274585,             nan,             nan,             nan
1466971200,      0.99676724,      1.01297786,             nan,             nan,             nan
1466978400,      1.00354088,      1.00268664,             nan,             nan,             nan
1466985600,      1.00544883,      0.99999229,             nan,             nan,             nan
1466992800,      1.00891742,      1.00751172,             nan,             nan,             nan
1467000000,      0.99697693,      1.00000000,             nan,             nan,             nan
1467007200,      0.99771737,      1.00366364,             nan,             nan,             nan
1467014400,      1.00489686,      1.00215356,             nan,             nan,             nan
1467021600,      0.99512670,      0.99011320,             nan,             nan,             nan
1467028800,      0.99992207,      1.00269175,             nan,             nan,             nan
1467036000,      1.00000000,      0.99397411,             nan,             nan,             nan
1467043200,      0.99360051,      1.00190958,             nan,             nan,             nan
1467050400,      0.99994984,      0.99893321,             nan,             nan,             nan
1467057600,      1.00183528,      1.00824951,             nan,             nan,             nan
1467064800,      0.99972030,      0.99258939,             nan,             nan,             nan
1467072000,      1.00000429,      1.00106089,             nan,             nan,             nan
1467079200,      0.99570388,      0.99899237,             nan,             nan,             nan
1467086400,      0.99856322,      0.99833076,             nan,             nan,             nan
1467093600,      0.99342511,      0.98818835,             nan,             nan,             nan
1467100800,      1.00200838,      1.00360003,             nan,             nan,             nan
1467108000,      0.99375978,      0.99450952,             nan,             nan,             nan
1467115200,      0.99695178,      0.91893532,             nan,             nan,             nan
1467122400,      0.95317459,      1.01280290,             nan,             nan,             nan
1467129600,      1.00105615,      0.94119029,             nan,             nan,             nan
1467136800,      0.94342505,      0.97478992,             nan,             nan,             nan
1467144000,      1.00486223,      1.02586208,             nan,             nan,             nan
1467151200,      0.99838581,      1.00386554,             nan,             nan,             nan
1467158400,      0.99557856,      0.97104470,             nan,             nan,             nan
1467165600,      0.97360328,      0.99999138,             nan,             nan,             nan
1467172800,      1.00632130,      1.02037296,             nan,             nan,             nan
1467180000,      1.01028050,      1.00537951,             nan,             nan,             nan
1467187200,      1.00000820,      0.99159664,             nan,             nan,             nan
1467194400,      0.98212080,      0.99779668,             nan,             nan,             nan
1467201600,      0.99944948,      0.99999997,             nan,             nan,             nan
1467208800,      1.03964188,      1.00237850,             nan,             nan,             nan
1467216000,      1.02811133,      1.04556440,             nan,             nan,             nan
1467223200,      1.00000109,      0.99515763,             nan,             nan,             nan
1467230400,      1.01562500,      1.02540710,             nan,             nan,             nan
1467237600,      1.00230769,      0.99348778,             nan,             nan,             nan
1467244800,      0.97467383,      1.00095923,             nan,             nan,             nan
1467252000,      0.99606299,      1.00000000,             nan,             nan,             nan
1467259200,      1.00395257,      1.00000000,             nan,             nan,             nan
1467266400,      0.99984229,      1.00000006,             nan,             nan,             nan
1467273600,      0.99503882,      0.99105569,             nan,             nan,             nan
1467280800,      0.99248120,      0.98307816,             nan,             nan,             nan
1467288000,      1.00000000,      1.00967214,             nan,             nan,             nan
1467295200,      0.99880388,      0.99862011,             nan,             nan,             nan
1467302400,      1.01291277,      1.01110888,             nan,             nan,             nan
1467309600,      0.99032575,      0.99311341,             nan,             nan,             nan
1467316800,      0.99235924,      1.00000000,             nan,             nan,             nan
1467324000,      1.01860763,      1.00000000,             nan,             nan,             nan
1467331200,      0.98486866,      1.00000000,             nan,             nan,             nan
1467338400,      0.99999973,      1.00049817,             nan,             nan,             nan
1467345600,      0.99937406,      0.98720250,             nan,             nan,             nan
1467352800,      0.99083130,      0.99939197,             nan,             nan,             nan
1467360000,      0.99310553,      0.99896806,             nan,             nan,             nan
1467367200,      0.99918694,      0.98267609,             nan,             nan,             nan
1467374400,      0.98851673,      0.98404254,             nan,             nan,             nan
1467381600,      1.01010402,      1.01375546,             nan,             nan,             nan
1467388800,      0.98355225,      0.99568973,             nan,             nan,             nan
1467396000,      1.00913174,      1.00695971,             nan,             nan,             nan
1467403200,      1.00574713,      1.00331752,             nan,             nan,             nan
1467410400,      1.01061224,      1.01130037,             nan,             nan,             nan
1467417600,      0.98939930,      0.98389513,             nan,             nan,             nan
1467424800,      0.99331435,      1.00409083,             nan,             nan,             nan
1467432000,      1.00117288,      0.99166667,             nan,             nan,             nan
1467439200,      0.99333863,      1.00504202,             nan,             nan,             nan
1467446400,      0.99999998,      1.00334448,             nan,             nan,             nan
1467453600,      1.00350369,      0.99454333,             nan,             nan,             nan
1467460800,      0.99856751,      0.99987264,             nan,             nan,             nan
1467468000,      1.00065980,      0.99799832,             nan,             nan,             nan
1467475200,      1.00000000,      1.01762398,             nan,             nan,             nan
1467482400,      1.00552213,      0.99018071,             nan,             nan,             nan
1467489600,      0.99827869,      1.00000000,             nan,             nan,             nan
1467496800,      1.00034486,      1.00058334,             nan,             nan,             nan
1467504000,      0.99645413,      1.00528206,             nan,             nan,             nan
1467511200,      1.00082372,      0.99002340,             nan,             nan,             nan
1467518400,      0.99302976,      1.00106979,             nan,             nan,             nan
1467525600,      1.00536135,      0.99926572,             nan,             nan,             nan
1467532800,      0.99703233,      0.99715576,             nan,             nan,             nan
1467540000,      0.99577148,      1.00445470,             nan,             nan,             nan
1467547200,      0.99918123,      0.99648378,             nan,             nan,             nan
1467554400,      0.99622101,      0.97897075,             nan,             nan,             nan
1467561600,      0.98259362,      0.99314218,             nan,             nan,             nan
1467568800,      1.00092152,      1.00008621,             nan,             nan,             nan
1467576000,      1.00804564,      1.00535473,             nan,             nan,             nan
1467583200,      1.00000000,      1.00630662,             nan,             nan,             nan
1467590400,      0.99161402,      0.98442167,             nan,             nan,             nan
1467597600,      1.00476458,      1.01035823,             nan,             nan,             nan
1467604800,      0.99999909,      1.00149793,             nan,             nan,             nan
1467612000,      1.00244458,      1.00259177,             nan,             nan,             nan
1467619200,      0.99757500,      0.85058816,             nan,             nan,             nan
1467626400,      0.97675785,      1.13839253,             nan,             nan,             nan
1467633600,      0.99775203,      0.99561458,             nan,             nan,             nan
1467640800,      1.00511266,      1.00664632,             nan,             nan,             nan
1467648000,      0.99111991,      0.98380644,             nan,             nan,             nan
1467655200,      0.99825112,      1.00528108,             nan,             nan,             nan
1467662400,      0.99739500,      1.00622222,             nan,             nan,             nan
1467669600,      1.00000000,      1.00265087,             nan,             nan,             nan
1467676800,      1.00428097,      1.00072363,             nan,             nan,             nan
1467684000,      0.99878131,      1.00000000,             nan,             nan,             nan
1467691200,      0.98930665,      0.97286362,             nan,             nan,             nan
1467698400,      0.98105152,      0.97930125,             nan,             nan,             nan
1467705600,      0.98776505,      0.91570510,             nan,             nan,             nan
1467712800,      0.94174255,      0.99908164,             nan,             nan,             nan
1467720000,      0.98403921,      0.92424242,             nan,             nan,             nan
1467727200,      0.99508774,      1.05070982,             nan,             nan,             nan
1467734400,      0.98523139,      1.00967432,             nan,             nan,             nan
1467741600,      1.00282399,      1.01473125,             nan,             nan,             nan
1467748800,      1.02709948,      1.00000000,             nan,             nan,             nan
1467756000,      1.03727680,      1.02936777,             nan,             nan,             nan
1467763200,      0.99842190,      0.97640141,             nan,             nan,             nan
1467770400,      0.97945620,      1.03833424,             nan,             nan,             nan
1467777600,      1.05463287,      1.00651049,             nan,             nan,             nan
1467784800,      1.00585040,      1.02924355,             nan,             nan,             nan
1467792000,      0.99610099,      0.99753867,             nan,             nan,             nan
1467799200,      0.99184783,      0.99879605,             nan,             nan,             nan
1467806400,      0.98630137,      0.96493874,             nan,             nan,             nan
1467813600,      0.99605364,      1.01386994,             nan,             nan,             nan
1467820800,      1.00140926,      1.01166905,             nan,             nan,             nan
1467828000,      0.97855452,      0.99622813,             nan,             nan,             nan
1467835200,      1.00000000,      0.99999844,             nan,             nan,             nan
1467842400,      1.00996138,      0.99316542,             nan,             nan,             nan
1467849600,      0.99159107,      0.99626140,             nan,             nan,             nan
1467856800,      0.99282397,      0.98000000,             nan,             nan,             nan
1467864000,      0.97221304,      0.97407045,             nan,             nan,             nan
1467871200,      1.00000000,      0.99191962,             nan,             nan,             nan
1467878400,      0.98564079,      0.95906066,             nan,             nan,             nan
1467885600,      1.01508104,      1.05499945,             nan,             nan,             nan
1467892800,      0.99576736,      1.00000000,             nan,             nan,             nan
1467900000,      0.99487821,      0.99929467,             nan,             nan,             nan
1467907200,      0.99889981,      0.99192687,             nan,             nan,             nan
1467914400,      0.98005492,      0.96642976,             nan,             nan,             nan
1467921600,      1.00114266,      1.00719422,             nan,             nan,             nan
1467928800,      1.02423751,      1.02165231,             nan,             nan,             nan
1467936000,      1.00000000,      1.02136950,             nan,             nan,             nan
1467943200,      0.99981370,      0.99424908,             nan,             nan,             nan
1467950400,      0.98278462,      0.99761148,             nan,             nan,             nan
1467957600,      1.02384066,      1.01885352,             nan,             nan,             nan
1467964800,      1.00545209,      1.00165108,             nan,             nan,             nan
1467972000,      1.00432824,      1.00141880,             nan,             nan,             nan
1467979200,      1.06289047,      1.01373382,             nan,             nan,             nan
1467986400,      0.99159406,      1.03336882,             nan,             nan,             nan
1467993600,      0.99959999,      0.99178774,             nan,             nan,             nan
1468000800,      1.01461533,      1.01126622,             nan,             nan,             nan
1468008000,      1.05373028,      1.02409696,             nan,             nan,             nan
1468015200,      0.98865926,      1.02203822,             nan,             nan,             nan
1468022400,      0.99389712,      1.01216113,             nan,             nan,             nan
1468029600,      1.00087719,      0.95542397,             nan,             nan,             nan
1468036800,      0.96813493,      0.99412919,             nan,             nan,             nan
1468044000,      1.00140931,      1.00934579,             nan,             nan,             nan
1468051200,      0.99049864,      0.98883915,             nan,             nan,             nan
1468058400,      0.99207042,      1.00229761,             nan,             nan,             nan
1468065600,      0.99816007,      1.00093434,             nan,             nan,             nan
1468072800,      1.01566820,      1.00180407,             nan,             nan,             nan
1468080000,      1.00010633,      0.99428491,             nan,             nan,             nan
1468087200,      1.00210843,      1.02085009,             nan,             nan,             nan
1468094400,      1.00050622,      1.00000000,             nan,             nan,             nan
1468101600,      0.99689313,      0.99508058,             nan,             nan,             nan
1468108800,      0.99766967,      0.99318273,             nan,             nan,             nan
1468116000,      0.99080464,      1.00000000,             nan,             nan,             nan
1468123200,      1.00097076,      1.00306492,             nan,             nan,             nan
1468130400,      0.99998539,      0.99694444,             nan,             nan,             nan
1468137600,      1.00801570,      1.00312715,             nan,             nan,             nan
1468144800,      1.00111778,      1.00817820,             nan,             nan,             nan
1468152000,      1.00000000,      0.99710717,             nan,             nan,             nan
1468159200,      0.99963633,      0.99562514,             nan,             nan,             nan
1468166400,      1.00036381,      1.00370034,             nan,             nan,             nan
1468173600,      1.00000000,      1.00568682,             nan,             nan,             nan
1468180800,      0.99209019,      0.99342884,             nan,             nan,             nan
1468188000,      1.00439883,      0.99773985,             nan,             nan,             nan
1468195200,      1.00364964,      1.00781287,             nan,             nan,             nan
1468202400,      1.00000000,      0.99568693,             nan,             nan,             nan
1468209600,      1.00000000,      1.00091833,             nan,             nan,             nan
1468216800,      1.00084081,      0.97085932,             nan,             nan,             nan
1468224000,      0.97191008,      0.99769359,             nan,             nan,             nan
1468231200,      0.98961696,      0.97319199,             nan,             nan,             nan
1468238400,      0.99216859,      1.00585938,             nan,             nan,             nan
1468245600,      1.01449748,      1.00633101,             nan,             nan,             nan
1468252800,      0.98673700,      1.00268116,             nan,             nan,             nan
1468260000,      1.00407355,      1.00125073,             nan,             nan,             nan
1468267200,      1.00305254,      0.99942351,             nan,             nan,             nan
1468274400,      1.00000000,      1.00153835,             nan,             nan,             nan
1468281600,      0.98753795,      0.99846622,             nan,             nan,             nan
1468288800,      1.00764799,      1.00172904,             nan,             nan,             nan
1468296000,      1.00000000,      1.00000245,             nan,             nan,             nan
1468303200,      1.01042514,      1.00256008,             nan,             nan,             nan
1468310400,      1.00940095,      1.01223438,             nan,             nan,             nan
1468317600,      1.00147249,      1.00578514,             nan,             nan,             nan
1468324800,      0.99915037,      0.99730578,             nan,             nan,             nan
1468332000,      0.99910344,      0.99952862,             nan,             nan,             nan
1468339200,      1.01413977,      0.99999991,             nan,             nan,             nan
1468346400,      0.97874702,      0.99057224,             nan,             nan,             nan
1468353600,      0.99841679,      0.99237474,             nan,             nan,             nan
1468360800,      0.99900068,      1.00287908,             nan,             nan,             nan
1468368000,      0.99880223,      1.00000000,             nan,             nan,             nan
1468375200,      1.00215610,      1.00617119,             nan,             nan,             nan
1468382400,      0.98591549,      0.99482057,             nan,             nan,             nan
1468389600,      1.00684988,      1.00113804,             nan,             nan,             nan
1468396800,      0.99319682,      0.99675954,             nan,             nan,             nan
1468404000,      1.00552372,      1.00000000,             nan,             nan,             nan
1468411200,      1.00131788,      1.00392805,             nan,             nan,             nan
1468418400,      1.00000000,      1.00211843,             nan,             nan,             nan
1468425600,      0.99991353,      0.99798118,             nan,             nan,             nan
1468432800,      0.99139154,      1.00000000,             nan,             nan,             nan
1468440000,      1.00047710,      1.00000000,             nan,             nan,             nan
1468447200,      1.00726753,      0.99904583,             nan,             nan,             nan
1468454400,      1.05196379,      1.00802289,             nan,             nan,             nan
1468461600,      0.99825365,      1.02583994,             nan,             nan,             nan
1468468800,      0.99183110,      0.99493300,             nan,             nan,             nan
1468476000,      1.03636364,      1.01904448,             nan,             nan,             nan
1468483200,      0.97542719,      0.99754031,             nan,             nan,             nan
1468490400,      0.99765254,      1.00000069,             nan,             nan,             nan
1468497600,      0.99999975,      0.99451986,             nan,             nan,             nan
1468504800,      0.99966073,      1.00000000,             nan,             nan,             nan
1468512000,      1.01613074,      1.01836547,             nan,             nan,             nan
1468519200,      1.03916794,      1.00631199,             nan,             nan,             nan
1468526400,      0.99994286,      1.02338714,             nan,             nan,             nan
1468533600,      0.98859656,      0.99579253,             nan,             nan,             nan
1468540800,      1.00181298,      1.00809409,             nan,             nan,             nan
1468548000,      1.03379672,      1.00271634,             nan,             nan,             nan
1468555200,      1.00091751,      1.01494906,             nan,             nan,             nan
1468562400,      1.00169847,      1.01500600,             nan,             nan,             nan
1468569600,      1.03241314,      1.00902721,             nan,             nan,             nan
1468576800,      0.99782433,      0.99308128,             nan,             nan,             nan
1468584000,      0.98522168,      1.00696698,             nan,             nan,             nan
1468591200,      0.99636350,      0.99902922,             nan,             nan,             nan
1468598400,      0.99213359,      1.00348457,             nan,             nan,             nan
1468605600,      1.01817540,      1.00208680,             nan,             nan,             nan
1468612800,      1.00983703,      1.01325252,             nan,             nan,             nan
1468620000,      0.98104839,      0.98157722,             nan,             nan,             nan
1468627200,      0.99113460,      0.98083007,             nan,             nan,             nan
1468634400,      0.99525972,      1.00227524,             nan,             nan,             nan
1468641600,      0.99750016,      1.00786390,             nan,             nan,             nan
1468648800,      0.99983056,      0.99219753,             nan,             nan,             nan
1468656000,      0.99431820,      0.99999854,             nan,             nan,             nan
1468663200,      0.99664535,      1.00000000,             nan,             nan,             nan
1468670400,      0.99982699,      1.00360032,             nan,             nan,             nan
1468677600,      0.99999979,      1.00000000,             nan,             nan,             nan
1468684800,      1.00008454,      1.00000000,             nan,             nan,             nan
1468692000,      1.00753320,      1.00340877,             nan,             nan,             nan
1468699200,      1.00181136,      1.00015620,             nan,             nan,             nan
1468706400,      0.99467143,      0.98545072,             nan,             nan,             nan
1468713600,      0.98184172,      0.98969957,             nan,             nan,             nan
1468720800,      0.99230111,      1.00000000,             nan,             nan,             nan
1468728000,      0.99422036,      0.97147544,             nan,             nan,             nan
1468735200,      0.99714243,      0.99990074,             nan,             nan,             nan
1468742400,      1.00001416,      1.01607143,             nan,             nan,             nan
1468749600,      0.99650763,      1.00000000,             nan,             nan,             nan
1468756800,      1.00348416,      1.00053320,             nan,             nan,             nan
1468764000,      1.00287199,      1.00034536,             nan,             nan,             nan
1468771200,      0.99412471,      0.98560741,             nan,             nan,             nan
1468778400,      0.99108635,      0.98886909,             nan,             nan,             nan
1468785600,      0.98012850,      0.99089172,             nan,             nan,             nan
1468792800,      1.03041594,      1.01247273,             nan,             nan,             nan
1468800000,      0.99582179,      1.00752532,             nan,             nan,             nan
1468807200,      1.01992800,      1.01595124,             nan,             nan,             nan
1468814400,      1.01066019,      1.00114035,             nan,             nan,             nan
1468821600,      0.99390684,      1.01638482,             nan,             nan,             nan
1468828800,      1.00432929,      1.00008621,             nan,             nan,             nan
1468836000,      0.99073894,      0.99991380,             nan,             nan,             nan
1468843200,      0.99662316,      1.00000000,             nan,             nan,             nan
1468850400,      0.99959866,      0.97931034,             nan,             nan,             nan
1468857600,      0.98177570,      0.98953345,             nan,             nan,             nan
1468864800,      0.99824449,      0.99761403,             nan,             nan,             nan
1468872000,      0.99617978,      0.99353485,             nan,             nan,             nan
1468879200,      0.99015688,      0.98727519,             nan,             nan,             nan
1468886400,      1.00000000,      1.00363636,             nan,             nan,             nan
1468893600,      0.99826194,      1.00452899,             nan,             nan,             nan
1468900800,      1.01785715,      1.00991584,             nan,             nan,             nan
1468908000,      1.00208549,      1.00625299,             nan,             nan,             nan
1468915200,      0.99791885,      0.99470646,             nan,             nan,             nan
1468922400,      0.99149037,      0.99313058,             nan,             nan,             nan
1468929600,      0.99769981,      0.99710579,             nan,             nan,             nan
1468936800,      0.99999954,      1.00449408,             nan,             nan,             nan
1468944000,      1.00415901,      1.00008964,             nan,             nan,             nan
1468951200,      1.08029233,      1.00769103,             nan,             nan,             nan
1468958400,      0.99075392,      1.03890715,             nan,             nan,             nan
1468965600,      0.98184818,      0.99957173,             nan,             nan,             nan
1468972800,      0.99112685,      0.99657326,             nan,             nan,             nan
1468980000,      1.00047399,      0.99999914,             nan,             nan,             nan
1468987200,      1.01432200,      1.00601892,             nan,             nan,             nan
1468994400,      0.99172867,      0.99572650,             nan,             nan,             nan
1469001600,      1.00833947,      1.00076592,             nan,             nan,             nan
1469008800,      1.03317043,      1.02009851,             nan,             nan,             nan
1469016000,      1.05612112,      1.00011830,             nan,             nan,             nan
1469023200,      0.96093412,      1.00449408,             nan,             nan,             nan
1469030400,      0.99364134,      1.01765043,             nan,             nan,             nan
1469037600,      1.03448240,      1.02042171,             nan,             nan,             nan
1469044800,      0.99534880,      0.99941087,             nan,             nan,             nan
1469052000,      0.98130846,      0.99650228,             nan,             nan,             nan
1469059200,      1.00328670,      1.00755641,             nan,             nan,             nan
1469066400,      0.99671458,      0.99598394,             nan,             nan,             nan
1469073600,      0.98969230,      0.98798387,             nan,             nan,             nan
1469080800,      1.00282059,      1.00489795,             nan,             nan,             nan
1469088000,      1.00118569,      1.00722891,             nan,             nan,             nan
1469095200,      1.00269312,      0.98960484,             nan,             nan,             nan
1469102400,      0.98775519,      0.99828051,             nan,             nan,             nan
1469109600,      0.99169281,      0.98448980,             nan,             nan,             nan
1469116800,      1.00753986,      1.00845728,             nan,             nan,             nan
1469124000,      1.01153301,      1.01135304,             nan,             nan,             nan
1469131200,      1.01484970,      1.01227089,             nan,             nan,             nan
1469138400,      0.99365382,      1.00393516,             nan,             nan,             nan
1469145600,      1.01123683,      1.00540012,             nan,             nan,             nan
1469152800,      0.99374022,      0.99462915,             nan,             nan,             nan
1469160000,      1.01212540,      1.01304490,             nan,             nan,             nan
1469167200,      1.00076942,      0.99501979,             nan,             nan,             nan
1469174400,      1.01990980,      1.00952381,             nan,             nan,             nan
1469181600,      1.04801829,      1.02712264,             nan,             nan,             nan
1469188800,      1.02552727,      1.02958873,             nan,             nan,             nan
1469196000,      0.98594917,      1.00359982,             nan,             nan,             nan
1469203200,      1.02946470,      1.01343256,             nan,             nan,             nan
1469210400,      1.04104709,      1.02329161,             nan,             nan,             nan
1469217600,      1.00201342,      1.00535714,             nan,             nan,             nan
1469224800,      0.99062291,      1.01598579,             nan,             nan,             nan
1469232000,      1.00013591,      1.01398601,             nan,             nan,             nan
1469239200,      1.00662452,      0.98965517,             nan,             nan,             nan
1469246400,      0.98039713,      0.97560976,             nan,             nan,             nan
1469253600,      0.99100443,      1.00714286,             nan,             nan,             nan
1469260800,      1.02164993,      1.02482606,             nan,             nan,             nan
1469268000,      0.99458120,      1.00382794,             nan,             nan,             nan
1469275200,      0.98919008,      0.98354007,             nan,             nan,             nan
1469282400,      0.99030293,      0.99533147,             nan,             nan,             nan
1469289600,      1.00414003,      0.98732394,             nan,             nan,             nan
1469296800,      0.99708297,      1.01141227,             nan,             nan,             nan
1469304000,      1.00141360,      1.00479574,             nan,             nan,             nan
1469311200,      0.99608946,      0.99901730,             nan,             nan,             nan
1469318400,      0.99434281,      0.99550357,             nan,             nan,             nan
1469325600,      0.99860000,      1.00000000,             nan,             nan,             nan
1469332800,      1.00490337,      1.00000000,             nan,             nan,             nan
1469340000,      1.00696864,      0.91596506,             nan,             nan,             nan
1469347200,      0.97093426,      1.01474979,             nan,             nan,             nan
1469354400,      0.97291518,      0.99609199,             nan,             nan,             nan
1469361600,      0.98095237,      0.97818528,             nan,             nan,             nan
1469368800,      0.98207619,      0.99939201,             nan,             nan,             nan
1469376000,      1.00034974,      0.95476088,             nan,             nan,             nan
1469383200,      0.99398318,      1.01271060,             nan,             nan,             nan
1469390400,      1.01259559,      1.03220468,             nan,             nan,             nan
1469397600,      0.97944561,      0.98359375,             nan,             nan,             nan
1469404800,      0.99861197,      1.01270850,             nan,             nan,             nan
1469412000,      1.04038610,      1.00400128,             nan,             nan,             nan
1469419200,      0.99829288,      1.02737603,             nan,             nan,             nan
1469426400,      1.01710036,      1.00749309,             nan,             nan,             nan
1469433600,      0.99703224,      1.01136884,             nan,             nan,             nan
1469440800,      0.99992298,      0.97980477,             nan,             nan,             nan
1469448000,      0.98985511,      0.99009822,             nan,             nan,             nan
1469455200,      0.99259247,      1.00925502,             nan,             nan,             nan
1469462400,      0.99433311,      0.99845162,             nan,             nan,             nan
1469469600,      1.00569897,      1.00488922,             nan,             nan,             nan
1469476800,      1.00522490,      1.00349084,             nan,             nan,             nan
1469484000,      1.02449889,      1.01442568,             nan,             nan,             nan
1469491200,      1.00224638,      1.01488253,             nan,             nan,             nan
1469498400,      0.99920353,      0.99779412,             nan,             nan,             nan
1469505600,      0.99493626,      1.00000000,             nan,             nan,             nan
1469512800,      0.99922628,      0.97273405,             nan,             nan,             nan
1469520000,      0.97696658,      0.98335548,             nan,             nan,             nan
1469527200,      0.97594408,      0.96107227,             nan,             nan,             nan
1469534400,      0.97709925,      0.94589178,             nan,             nan,             nan
1469541600,      0.99942765,      1.00938589,             nan,             nan,             nan
1469548800,      0.97712175,      1.01781988,             nan,             nan,             nan
1469556000,      0.99268000,      0.99727776,             nan,             nan,             nan
1469563200,      1.00035456,      1.00082713,             nan,             nan,             nan
1469570400,      0.98228459,      0.97669421,             nan,             nan,             nan
1469577600,      0.99786064,      0.95616851,             nan,             nan,             nan
